ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
2809,3699.948,5900.3,158308,1248,7,30,334,3,10,775
2810,3212.0004,4376.4,50809,998,7,31,86,6,9,2200
2811,4899.944,5751.6,88474,1242,7,9,164,6,9,1400
2812,5900.02,7408.9,45376,1198,7,32,283,6,9,2500
2813,2731.1,905,71185,1299,20,9,164,6,11,1850
2814,11466.66667,10747.2,11111,1968,7,32,343,3,1,12400
2816,5474,11299,105523,1796,14,24,379,6,9,2750
2818,7100.016,10773.6,77701,1598,7,24,78,6,8,1650
2819,14215.68333,5599.8,26338,1685,7,11,350,3,1,14700
2822,5699.981,5432.4,151265,1596,7,9,169,6,8,1850
2823,13613.46667,8799.7,10786,1498,7,32,195,6,0,8600
2824,5600.021,15305,81684,1242,7,8,39,6,10,1150
2825,24159.7,28844,50423,1968,7,32,343,3,3,10100
2826,22150.065,8486.1,1494,999,18,32,183,6,0,11200
2827,3683.466667,4022.8,2340,1398,7,24,138,6,0,4950
2828,13000.036,17500,104030,1995,7,23,294,3,6,4450
2829,5714.28,10049.8,4555,1395,0,28,300,6,0,5700
2830,5799.941,5066.1,125183,1595,17,27,228,6,10,2650
2831,14800.03,15158.8,3676,1197,7,32,284,6,1,6200
2832,2647.066667,19440.1,5800,1422,7,1,51,3,0,5200
2833,3500.028,8700,176884,1595,7,1,54,6,15,1150
2834,2499.952,3200,168985,1242,7,9,217,6,7,1300
2835,4193.996333,7320.8,81129,1796,17,20,97,6,14,2100
2836,13850.053,9825.2,132897,2191,7,19,145,3,6,3800
2837,4013.239,9186.9,21929,1968,0,32,183,3,1,8000
2838,7000.056,15000,68020,1995,17,27,73,6,9,2500
2839,15126,14308.5,7707,1598,17,23,213,6,0,8400
2840,2610.2875,3625.4,3816,1398,18,24,67,6,0,4350
2841,18823.5,8128.6,3224,1399,14,24,76,6,0,7700
2843,8487.4,3528.4,155283,1796,10,20,102,6,10,4700
2844,9500.008,5939.7,154172,2993,19,2,33,3,11,3000
2846,6299.979,8107.8,120457,1596,7,9,166,6,8,2100
2847,4013.239,10698.4,22551,1498,7,32,183,6,1,9800
2848,3565.7,10074.2,2286,998,7,9,166,6,0,6000
2849,2647.066667,12158.2,5764,1422,7,1,51,3,0,9000
2850,3899.987,3923.1,109178,1229,17,24,139,6,9,2300
2851,14374.962,18500,988,1084,0,9,164,6,0,125
2852,5518.183258,6488.1,357,1398,7,24,140,6,0,4300
2853,5699.981,40000,174579,2720,18,13,310,3,12,1100
2854,9899.967,8351.9,52001,1390,7,32,189,6,7,3700
2855,4390.75,5109.8,6285,1399,17,24,63,6,0,6600
2856,7506.147368,5727.3,13324,1395,7,32,193,6,1,7700
2857,5000.023,9455.6,227228,1995,17,2,32,6,13,3300
2858,2999.99,10000,172962,1390,17,32,283,6,12,1100
2859,10756.3,10884.3,94214,1598,17,32,113,3,5,6900
2860,2443.696,5260,11804,1197,17,28,161,6,1,4800
2862,3335.433333,2604,42731,1598,7,24,76,3,1,4400
2863,5643.2125,13417.1,5982,1798,7,31,84,6,0,6200
2865,20420.2,8770.8,17220,1598,7,28,268,3,1,7600
2867,5000.023,17930.1,214070,1560,0,21,134,3,11,975
2868,16950.003,21933.7,38490,1598,7,24,379,3,4,4250
2869,2799.951,4897.5,104026,1240,7,23,253,6,12,1150
2870,10840.3,12996,47258,1598,0,32,195,3,4,4200
2871,5000.023,8000,59502,1242,7,9,217,6,5,1550
2872,5500.061,7728.9,38053,1198,0,28,161,6,9,1500
2873,4849.964,10444,63259,1397,17,25,17,6,7,1700
2874,3284.419833,3863.6,171678,1699,7,20,48,6,11,2050
2875,4641,5255.5,105785,1461,19,26,124,3,9,700
2876,8250.032,14386.5,10128,999,7,27,254,6,2,1200
2879,4400.025,4360.5,91252,1298,7,31,377,6,13,1350
2880,11500.041,11428.8,13641,998,7,9,164,6,2,3750
2881,3905.111111,10470.5,27778,1956,7,24,205,3,1,12800
2883,2449.972,2516.2,124078,1461,7,26,241,3,14,425
2884,42249.998,6606.8,52354,1149,7,7,314,6,6,1350
2885,7199.976,8000,24793,1349,7,19,9,6,6,2850
2886,1351,10408.4,18232,999,7,1,51,6,1,6800
2887,3855.05,7305.9,7540,1591,17,15,364,6,0,8000
2888,3200.029,4769.8,125919,1598,7,26,316,6,12,900
2889,5449.962,9114.2,108881,1991,14,20,48,3,9,1600
2890,23562,18288.4,123706,1984,7,1,341,6,7,6900
2891,4600.064,8700,55956,1124,17,22,130,6,7,1250
2892,4266.665667,9243.7,241587,1896,7,32,187,3,11,1250
2893,4499.985,5266.3,137499,1242,7,9,164,6,8,2500
2895,7499.975,7383.9,97416,1596,7,9,100,6,8,2950
2896,6299.979,9974.7,89298,1582,7,11,384,3,8,1500
2897,5900.02,4676,151523,1975,7,11,350,2,12,3100
2898,22268.9,36726.1,17031,1968,0,1,56,3,1,6600
2899,5550.041,7735.3,167623,1997,17,9,309,3,11,2250
2900,2749.971,6000,216036,1560,0,9,166,3,9,1550
2901,5500.061,7319.8,94912,1364,17,24,139,6,9,1600
2903,2731.1,905,71185,1299,20,9,164,6,11,825
2904,9611.341667,11636.4,9660,1984,0,32,193,6,0,16400
2905,19099.976,11118,28389,1598,7,24,205,6,3,8800
2906,5900.7375,12927.9,9554,1498,7,32,183,6,0,6700
2907,10756.3,9881.7,10226,1398,14,24,138,6,0,4600
2908,3335.433333,25000,20548,998,7,24,76,6,1,4300
2909,25042,11725.1,9557,1968,17,32,277,3,1,10000
2910,6700,16570,89397,1388,7,9,89,6,2,3550
2911,6372.566667,3502.6,2314,1968,17,32,272,3,1,7700
2912,11000.003,17128.8,64594,1598,7,1,54,3,8,3000
2913,23823.5,12386.8,8886,1968,17,1,54,3,0,10600
2914,5399.982,7905.8,179356,2497,7,15,325,3,12,1600
2915,5799.941,8012.2,31896,1242,7,9,217,6,4,1500
2916,6699.938,7467.5,121140,1398,17,24,79,6,7,3750
2917,19341.73333,6993,26228,2967,0,32,346,3,1,14000
2918,17815.1,5527.8,18380,1399,14,24,76,6,0,6300
2919,5250.042,8734.3,209795,1968,7,32,277,3,13,2500
2920,3999.947,7700,163582,1975,7,11,350,6,11,1200
2921,6302.5,7412,32006,999,7,27,254,6,2,1400
2922,21428.6,10061.4,22703,1598,14,32,195,3,1,9400
2923,7499.975,7972,128403,1598,17,32,191,3,6,3650
2924,7400.015,6841.1,55185,1198,7,32,284,6,8,3050
2926,2941.183333,6002.5,12637,1353,0,11,384,6,0,5300
2927,3855.05,15451.8,5954,1591,7,15,364,6,0,5900
2928,3599.988,5686.1,150407,1560,17,9,166,3,11,925
2930,4899.944,5394.3,93059,1298,7,31,377,6,10,1900
2931,4299.946,3907.4,194841,1598,14,26,241,6,10,2150
2932,7378,4635.3,167602,2231,9,31,84,3,10,2550
2934,7249.956,7499,99566,1998,18,10,66,6,11,2200
2936,9899.967,7327.2,10487,1591,17,11,385,6,2,6800
2937,11999.96,10750.5,24646,1591,17,15,118,6,3,6900
2938,5493.833333,7021.6,70306,875,7,8,39,6,7,3100
2939,5799.941,5667.7,138005,1910,7,24,380,3,13,1550
2940,8200.052,4836.8,147681,1870,7,30,199,3,10,4000
2941,8999.97,8188.5,91529,1197,14,32,191,6,8,3000
2942,3800.027,5709.5,210730,1896,7,27,73,3,11,2050
2943,14550.011,16208.7,4638,1497,7,31,377,5,1,6400
2944,899.1111111,16132.9,17198,1956,7,14,133,3,1,10200
2945,5300.022,5443.4,100585,1596,7,9,166,6,13,1400
2946,6649.958,10504.2,146665,1598,17,32,284,3,7,2100
2947,16911.75,8550.5,2911,1968,14,1,56,3,0,13200
2949,10900.043,10670.5,40404,998,7,9,164,6,5,4750
2950,5950,6172.4,70706,1396,7,11,384,6,9,1950
2951,7896.218095,9793.5,11997,1998,7,2,32,6,1,10600
2952,5600.021,7900,107905,1397,7,26,249,6,9,2700
2953,4460.575,4696.1,1941,1084,14,9,164,3,1,4700
2955,16554.6,13009.4,16207,1498,7,32,178,6,1,7100
2956,3655.45,1844.7,27829,1461,10,20,49,3,18,7900
2957,3750.047,2086.4,159599,1229,7,24,139,6,9,1700
2958,1566.674667,1561.4,159861,1598,14,8,94,3,9,1450
2959,5798.3,8635.6,39702,999,7,32,354,6,2,1800
2960,9549.988,23529.4,93186,1390,14,1,54,6,8,4250
2961,5714.3,7239.4,103056,1198,17,32,284,6,8,2300
2962,11000.003,7140.9,51524,1362,7,24,80,6,6,4750
2963,5099.983,5097.6,218773,1968,7,1,54,3,11,3050
2965,4456.87725,3105.6,137548,998,7,31,377,6,10,2550
2966,5900.02,5478.2,64104,1598,7,7,233,6,6,1500
2967,7700.014,8057.3,27760,1910,17,24,138,6,7,3350
2968,9899.967,8425.9,134850,1968,14,32,347,3,10,3600
2969,3000,40581.3,22443,1395,0,32,312,6,0,1350
2970,4499.985,8403.4,85738,1368,7,8,200,6,9,500
2971,7735,6326.1,166264,1995,8,2,0,3,11,2700
2972,4889.845946,32562.4,5431,1595,7,20,95,6,1,7000
2973,9700.047,7105.3,34903,1560,17,9,166,3,7,4600
2974,5600.021,6673.2,107698,1796,17,20,95,6,15,2700
2975,8600.011,10814.2,13055,1595,17,32,186,6,10,2150
2976,6100.059,3680.9,148234,1968,17,32,183,3,10,3050
2977,3349.969,2495.3,265188,1896,17,32,186,3,14,1450
2978,5200.062,8491,133303,1390,7,32,186,6,8,3050
2979,4460.575,12301.9,5239,998,14,9,164,6,1,2200
2980,1159.9882,6641.4,68715,1242,17,9,217,6,4,2250
2982,2845.508167,13294.1,93561,1598,14,24,77,6,11,1050
2983,3905.111111,70000,23127,1490,0,24,205,6,1,4400
2985,9899.967,8425.9,134850,1968,14,32,347,3,10,4150
2986,3649.968,2771.4,170921,1598,17,19,23,6,13,1200
2987,4700.024,25210.1,144633,1598,7,31,82,6,10,2000
2988,5900.02,8055.9,116077,1398,17,24,138,6,8,1550
2989,24621.8,8798.7,1303,1968,17,28,268,3,0,12100
2990,4499.985,3358.4,202952,1248,14,24,139,3,8,2100
2991,20600,47049.2,21128,1498,7,32,193,6,1,7200
2992,8300.012,8603.3,31959,998,7,11,382,6,2,3700
2993,2749.971,2926,224707,1686,7,24,251,3,11,1150
2994,2499.952,3392.1,227547,1596,0,9,166,6,13,625
2995,6500.018,3108.9,66784,1591,7,15,287,6,9,1850
2996,14285.7,35957.3,79996,1969,7,33,358,3,2,4850
2999,5500.061,8177.1,89914,1364,14,24,76,6,9,2650
3000,6806.7,6394.2,65652,1598,17,7,150,6,4,4600
3001,5099.983,8351.6,87603,1984,17,32,188,6,14,1800
3002,4799.984,9356.5,47613,1397,7,26,318,6,9,2900
3003,4299.946,4493.1,155044,1390,7,28,304,6,10,1850
3004,2292.5375,7798.5,245,1197,7,23,294,6,0,11400
3005,3800.027,7508.3,131365,1198,7,28,161,6,10,675
3006,7506.147368,10878.8,11262,1968,7,32,193,3,1,7800
3007,5900.7375,4952.2,4884,999,17,32,183,6,0,8100
3008,3699.948,2797.2,135944,1461,7,26,245,3,9,950
3009,2699.991,3213.3,132595,1870,7,26,241,3,12,675
3010,4849.964,7546.2,108250,1598,17,21,257,6,13,1550
3012,5799.941,6308.9,133132,1198,17,28,161,6,6,2450
3013,19159.7,16336.8,47352,1984,17,32,193,6,5,7800
3014,1633.988889,4976.1,2539,999,7,32,285,6,0,6300
3015,3750,6265.2,20667,1395,7,27,229,6,1,7500
3016,10799.964,9594.9,18777,999,7,32,354,6,2,3950
3017,5999.98,2972.8,95164,999,19,27,254,6,5,1750
3018,11250.022,12497.6,99364,1956,17,24,205,3,6,6000
3019,4760,3745.4,118855,1229,7,24,139,6,11,1150
3020,8149.953,11975.6,10995,999,7,28,122,6,1,2350
3021,12499.998,15283,16199,1364,7,24,138,6,3,4050
3023,2341.2655,11764.7,176870,1699,7,20,50,6,11,1350
3024,16134.5,12651.1,15389,1399,17,24,76,6,0,8000
3025,23109.2,4631.2,5234,1685,17,11,351,3,1,13200
3026,11067,9185.7,36849,1229,7,24,138,6,2,3500
3027,2999.99,5047.8,107880,1240,17,23,253,6,10,625
3028,4390.75,5198.8,15638,1399,7,24,63,6,0,7400
3029,12499.998,12826.2,132949,1984,0,32,343,6,10,4100
3030,2516.745875,2597.9,130693,1328,17,30,334,6,12,1500
3031,2900.03,2989.6,174521,1781,7,1,54,6,16,1550
3032,6500.018,5671.6,32695,1229,7,24,138,6,6,3200
3033,4400.025,5185,134143,1149,17,26,352,6,6,1600
3034,26638.7,10307.1,9898,1968,14,28,268,3,0,12400
3035,5300.022,2479.8,27021,1149,7,7,314,6,3,1900
3036,7000.056,7808.2,129668,1595,17,32,183,6,11,2550
3037,2499.952,2991.2,182177,1560,0,6,91,3,11,950
3038,4856.773077,11612.1,23242,1395,7,27,228,6,1,6600
3039,2187.48775,3597.1,265525,1995,7,2,23,3,9,3550
3041,2443.696,4052.4,24570,1197,7,28,161,6,1,4750
3042,5815.913919,4986.3,14686,2191,14,19,23,3,0,7300
3044,6750.037,6716.1,140896,1599,17,2,0,6,10,2600
3045,9899.967,8549.7,35666,1248,7,11,383,6,3,4600
3046,21951.216,32018.4,62180,1995,14,2,32,3,3,8800
3048,6862.733333,7830.6,12514,1598,14,1,289,3,0,10600
3049,4450.005,8782.5,141721,1998,7,31,82,3,11,2400
3050,5300.022,7345.4,222947,1560,17,33,357,3,8,2550
3051,3346.063636,8639.3,21724,1395,11,32,343,6,1,15200
3052,27370,11367.6,1186,999,7,9,196,6,0,7200
3054,21428.6,8913.8,2141,1598,14,32,183,3,0,9600
3055,7050.036,13933.1,129099,1991,17,20,50,3,7,2550
3057,18403.4,11046,20793,1598,17,24,260,3,1,8900
3058,1351,8947.2,17386,999,7,1,51,6,1,8400
3059,2525.255556,3975.7,8314,999,17,32,285,6,1,6900
3061,899.1111111,4625.9,19938,1956,7,14,133,6,0,10200
3062,4789.92,12250.6,17971,1199,7,24,202,6,0,6300
3063,3500.028,9327,81246,3802,7,5,368,6,14,800
3065,4675.034,5635.8,80854,1298,17,31,377,6,10,2850
3066,8999.97,13422.5,74687,2685,17,20,21,3,15,3550
3067,4350.045,3152.5,203634,1995,7,26,225,3,11,2450
3068,4343.5,3325.3,112897,1598,7,24,76,6,14,1200
3069,8475.061,8373.8,81671,1390,8,27,203,6,6,2900
3070,29988,15990.5,49431,1968,8,32,322,3,3,15800
3072,22610,16574.3,70799,1968,7,32,343,3,3,7300
3073,8699.971,10363.9,124248,1560,7,9,262,3,7,2450
3074,8300.012,12415.5,127434,1984,17,1,56,6,11,2850
3075,3751.5,16132.8,20690,1798,7,32,278,6,1,10000
3076,14285.7,16680.4,8993,1598,7,8,149,3,1,5000
3077,15420.2,17360.8,3821,1591,14,15,364,6,0,5600
3078,2199.953,3046.1,149874,1242,17,9,164,6,6,2050
3080,4411.8,4628.8,152047,1598,7,28,161,3,8,2650
3083,2231.25,4831.3,97396,1368,17,8,230,6,9,1800
3084,3510.5,6205.9,92882,1995,17,31,84,3,12,2400
3085,11000.003,17128.8,64594,1598,7,1,54,3,8,4750
3088,9400.048,22685.7,94635,1390,17,32,191,6,8,1700
3089,4524.975,8350,163919,1998,14,19,23,3,11,1100
3090,7100.016,17500,147708,2148,17,20,154,3,14,2050
3091,3500.028,8700,176884,1595,7,1,54,6,15,1000
3092,3699.948,3255.8,184708,1595,7,32,186,6,13,1300
3093,6899.977,7472.1,104938,1699,7,20,48,6,11,1550
3094,5300.022,5087,59293,1124,7,22,130,6,6,975
3095,5099.983,8150,118586,1595,17,32,264,6,11,1600
3096,5355,7235.7,95185,1390,17,32,283,6,14,1050
3098,9260.58,9942.5,47369,1598,17,32,113,3,5,4350
3099,10353,7569.6,57375,1398,17,24,138,6,3,3700
3100,4199.986,3834.2,133308,1595,7,32,186,6,13,1850
3101,7900.053,16700,101048,1870,14,26,249,3,7,1650
3102,90756.3,98334.6,2308,2993,0,2,47,3,0,36750
3103,7700.014,6716.1,55142,1242,7,30,334,6,6,2150
3104,10199.966,8879.2,90217,1798,17,10,123,6,6,6900
3105,6699.938,10504.2,103996,1498,7,20,88,6,11,2500
3106,5408.7642,9040,136473,1699,14,20,48,6,10,2100
3107,3500.028,3289.2,240760,1910,17,24,379,3,10,2150
3108,4549.965,7563,101686,1248,7,11,383,6,7,2650
3109,10499.965,13491.2,106131,1395,17,1,54,6,6,2600
3110,2352.94,12939.5,2105,2987,0,20,154,3,1,24200
3111,3335.433333,7279.8,21860,1598,14,24,76,3,1,7100
3112,4339.735714,11117.4,9613,1498,17,1,54,6,1,11100
3113,2900.03,2439.6,133364,1998,7,26,248,6,10,1850
3114,5449.962,4672.3,114787,1248,18,11,383,6,7,1700
3115,16120.44444,6541.2,16273,1598,7,1,54,3,0,8800
3116,9439.336842,8226.7,1842,998,7,9,100,6,0,3800
3117,24999.996,10214.9,837,1798,14,31,83,5,0,12700
3118,4750.004,7978.6,129408,1242,7,9,164,6,8,1700
3119,8699.971,10363.9,124248,1560,7,9,262,3,7,1600
3120,7199.976,10577,102974,1595,7,1,54,6,10,2100
3121,8665.027778,7671.6,12291,1685,17,11,350,3,0,11700
3122,17563,9022.8,13864,1399,17,24,63,6,0,8100
3123,13499.955,18500,10927,1364,7,24,252,6,4,3850
3124,7318.5,15700,131953,1686,7,24,76,3,6,2100
3125,4100.026,4985.5,119662,1991,7,20,50,3,13,1800
3126,6899.977,10300,33019,1390,17,32,187,6,11,3050
3127,6100.059,6791.2,123714,1390,17,32,189,6,10,2850
3128,2755.092857,5458.4,9398,999,7,32,282,6,0,6000
3129,11000.003,15301.8,80225,1984,7,27,228,6,6,4250
3130,10625.034,9257.9,111460,1968,7,28,333,3,8,5400
3131,4577.022625,6060.9,59522,1390,14,32,186,6,11,1650
3132,3899.987,2947.4,185332,1968,14,32,347,3,14,1650
3133,3800.027,3765.1,272577,1968,7,32,277,3,10,2000
3134,4400.379167,5699.6,36578,1968,7,32,277,3,1,11400
3135,18445,12041.1,133570,3195,8,4,114,6,12,4550
3136,3689,6600.5,234146,1248,7,24,138,3,9,1100
3137,4400.025,5700.1,64075,1388,7,19,9,6,11,875
3138,1633.988889,4419.2,3383,999,7,32,285,6,0,5500
3139,6101.05,4519.1,8018,999,7,28,161,6,0,3750
3140,9500.008,18900,81118,1997,7,25,40,3,6,3700
3141,9200.009,8362.3,19814,999,17,24,220,6,3,3500
3142,16806.7,20733.5,1165,1395,17,27,228,6,0,6600
3144,14280,8557.6,58348,1197,8,27,228,6,5,4750
3145,2610.2875,3899.7,6596,1398,17,24,67,6,0,4100
3146,3751.5,7579.8,16858,1968,17,32,278,3,1,8100
3147,6895.178947,19861.5,9779,1598,7,24,76,3,0,4800
3149,2999.99,3378.9,79195,1198,7,32,282,6,14,950
3150,6849.997,5231.2,184685,1995,7,2,32,6,12,2850
3152,12700.037,12471.1,26099,1396,7,15,364,6,2,7100
3153,7037.382333,11880.3,33448,998,17,11,382,6,2,3850
3154,5563.25,8458.2,190256,2597,17,20,95,0,16,1550
3155,5014,9566.3,22240,1968,7,1,57,3,1,13400
3156,10900.043,9908,13642,1248,7,11,382,6,2,3100
3157,19000.016,16980.6,28621,1364,7,24,379,6,2,6700
3158,1190,25210.1,110811,1598,21,0,6,6,12,250
3159,5714.3,5658.6,145256,1599,14,2,8,6,9,3150
3160,1253.78,5949.6,4533,1685,17,15,116,3,0,6500
3161,482.8380577,8624.8,17765,1199,7,25,20,6,1,3150
3162,16000.026,11396.1,50200,1560,14,25,12,3,2,7500
3164,10799.964,8576.9,119535,1999,7,19,45,6,8,4550
3166,9899.967,6304.5,171284,2993,17,2,372,3,12,4800
3167,2499.952,4201.7,99030,998,7,6,101,6,11,750
3168,7896.218095,20605,61908,1995,7,2,32,6,2,11100
3169,5900.7375,10187.3,10654,1498,17,32,183,6,0,12400
3170,3500.028,3077.1,74751,1332,17,22,131,6,12,800
3171,3299.989,2356.2,134773,1910,17,24,323,3,13,850
3172,11344.5,11355.3,9687,999,14,32,282,6,0,5600
3173,14800.03,8565.6,12258,998,17,24,76,6,2,9700
3174,8500.051,11494.7,125827,1390,17,32,189,6,6,4350
3175,10499.965,6020.7,72522,1598,17,26,318,3,6,5900
3176,2058.8,3682.6,150218,1422,7,28,161,3,11,600
3177,8449.952,10469.6,34239,1398,7,24,138,6,3,2500
3178,13298.3,23895.6,1178,1395,7,32,277,6,0,7200
3179,3905.111111,7666.5,32931,1490,0,24,205,6,1,8800
3180,3346.063636,11570.6,25422,1968,17,32,343,3,1,16300
3181,4799.984,12000,115149,1591,7,11,384,6,10,1100
3182,8000.013,11493,61312,1796,8,24,76,6,8,2650
3183,32100.8,34222.1,11854,1950,14,20,154,3,0,20100
3184,5000.023,7186.4,82698,1229,7,24,139,6,10,1950
3185,5900.7375,7813.5,11404,1498,9,32,183,6,0,9400
3186,7641.057143,4175.4,22679,1368,7,14,302,6,1,6900
3187,6902,16000,240510,1968,7,32,277,3,11,1500
3188,20549.991,18883.3,139586,2967,7,1,61,3,6,9000
3189,2755.092857,5465.2,12189,999,17,32,282,6,0,6600
3190,8600.011,13445.4,22255,1598,7,4,144,6,5,2000
3191,6852.94,7549.1,17390,1395,11,32,347,6,1,10800
3192,9599.968,13417.1,107015,1598,7,1,55,3,8,3200
3193,7794.5,20515,59085,1242,14,8,39,6,7,1750
3194,5900.02,2973.7,33413,1242,7,9,217,6,7,2600
3195,15899.947,10633.5,80428,1997,18,25,30,3,5,8000
3196,6545,6064.9,65896,1198,7,10,210,6,6,4000
3197,5756.149,4632,208754,1798,14,32,272,6,9,3250
3198,5358.29697,3656.7,18924,1149,7,26,128,6,1,5600
3199,4596.633333,3944.5,8291,999,9,32,354,6,1,4800
3200,2618,2566.3,117506,1198,7,32,173,6,10,925
3201,12700.037,10745.9,1120,1084,21,9,164,6,0,5900
3202,3850.007,4274.2,127630,999,7,29,381,6,9,1450
3203,3699.948,3255.8,184708,1595,7,32,186,6,13,1650
3204,12499.998,33613.4,169507,2993,17,2,38,3,10,4600
3205,5850.04,6813.3,156964,1896,17,32,186,3,9,2200
3207,8200.052,15546.2,108858,1390,7,32,189,6,9,2750
3209,2917.3445,4377.6,175513,1246,17,10,210,6,12,1250
3211,4577.022625,6320.4,220643,1896,7,32,186,3,11,1500
3212,9400.048,5819.4,99086,1390,7,32,183,6,7,4400
3215,19040,9057.7,25040,1395,8,27,229,6,3,7000
3216,8032.5,9500,39892,1397,8,25,17,6,7,1700
3217,2160.857143,7784.4,6446,999,7,28,299,6,0,5000
3218,7499.975,8282.4,120809,1995,17,2,8,3,11,2750
3219,5399.982,5221.7,92576,1390,7,32,283,6,9,1800
3220,7299.936,5139.1,108580,1197,7,32,189,6,8,2800
3221,4249.966,4470.5,176951,1896,7,32,347,3,13,2350
3222,7499.975,12543.7,157378,2976,7,1,56,6,15,2150
3223,6274.989,10263.3,188431,4172,14,1,60,6,14,1600
3224,4549.965,6351.9,141985,1390,7,28,304,6,11,1700
3225,3335.433333,4632.9,14936,1598,17,24,76,3,1,8500
3226,7382.264167,13839.7,200466,2494,7,2,38,6,14,2450
3227,2000.033,2314.5,157963,1390,7,7,314,6,9,1150
3228,9663.9,14952.7,236249,2993,14,2,34,3,9,5400
3229,8999.97,11137.6,13622,1198,8,23,253,6,4,2450
3230,7199.976,16730.3,124052,2405,0,4,114,6,8,2350
3233,17058.8,31916.5,4747,998,0,9,164,6,0,2750
3234,4499.985,6900,19472,1242,17,8,275,6,8,1050
3236,12394.95,9163.5,27321,1997,7,25,25,3,1,12700
3237,7983.2,15200,135477,1598,14,32,195,3,5,3450
3238,4600.064,6328.9,165292,1229,14,24,139,6,7,1800
3240,6800.017,5789.8,81399,1984,18,1,56,6,13,3350
3241,6200.019,6427.1,111079,1596,14,9,164,6,9,3050
3242,4400.025,6281.8,58642,1149,7,26,352,6,5,1750
3243,4199.986,6924.4,142819,1598,0,24,251,6,9,1400
3244,17310.9,9496.7,14077,1598,7,32,193,3,1,8100
3245,3346.063636,9963.7,14920,1395,7,32,343,6,1,14500
3247,5058.333333,4889,6950,898,7,23,253,6,0,5500
3248,12499.998,9196.4,84058,1582,7,15,118,3,4,6800
3249,7506.147368,8082.5,18787,1498,0,32,193,6,1,10200
3250,3999.947,5127.5,57171,1086,17,11,382,6,8,1800
3251,12437,11051.1,72655,1598,17,32,178,3,3,6500
3252,6150.039,10000,173660,1390,7,32,186,6,9,2400
3253,4789.92,5879.2,5,1199,17,24,202,6,0,13700
3254,13073.2,16806.7,29841,1197,21,32,183,6,4,6100
3255,6100.059,15000,224903,1997,21,9,309,3,10,2100
3256,10756.3,10884.3,94214,1598,17,32,113,3,5,6700
3258,17647.1,42016.8,19998,1798,0,31,365,6,1,2300
3259,2292.5375,15571.3,11055,1461,7,23,294,3,0,7800
3260,3899.987,4500.2,132109,1149,7,26,259,6,9,1250
3262,10199.966,12489.5,77325,1870,7,26,318,3,7,2550
3263,2600.031,3003.6,182347,1388,7,9,166,6,11,750
3264,7499.975,13011.4,60926,1699,7,20,88,6,12,2300
3265,15499.988,13249.4,42288,1197,8,27,228,6,2,5900
3266,26900,33584.9,27149,1968,7,1,290,3,1,6200
3267,2944.966667,6687.5,17196,1984,7,32,183,6,1,19500
3269,6092.45,10503.9,1268,1490,7,24,208,6,0,8500
3270,4799.984,5378.3,86997,1390,7,27,204,6,9,1400
3271,14200.032,14326.9,35930,1197,7,32,193,6,5,5600
3272,8568,9800,187721,1968,7,1,54,3,11,2950
3273,4226.569565,5300,137607,998,7,24,138,6,10,1150
3274,10900.043,33000,133663,1995,7,2,371,3,7,2750
3275,7735,7000,126122,2488,8,26,221,6,9,2150
3276,4555.316667,8539.6,10957,2143,17,20,175,3,1,11800
3277,13999.993,10425.3,46536,1390,7,1,54,6,7,6600
3278,17500.021,8055.6,53615,1598,7,2,255,6,7,6100
3279,11300.002,11423,85489,1197,7,28,268,6,5,4300
3280,3905.111111,2919.6,15145,1956,18,24,205,3,1,8800
3281,1785,5042,208658,1248,21,24,138,3,11,700
3282,6399.939,4933.9,142809,1248,17,24,81,3,7,1400
3283,3949.967,4116.4,123447,1328,9,30,334,6,11,2050
3285,6849.997,5845.4,65336,1229,7,24,139,6,7,3050
3286,6299.979,10900,167489,1995,17,26,225,3,10,2650
3287,15100.029,14482.6,101134,1798,7,1,341,6,6,4400
3289,6699.938,4374.6,140599,1995,14,2,32,6,11,3750
3290,5250.042,5898.5,72723,1595,14,28,269,6,13,1950
3291,30500,28500,5644,1956,8,24,205,3,1,11300
3292,4899.944,8040.6,21707,1339,17,10,210,6,12,2650
3293,11455.68,8344.9,19021,1595,7,20,96,6,1,13900
3294,6500.018,5778.4,147071,1598,17,32,284,3,8,4000
3295,2755.092857,6360.7,7850,999,7,32,282,6,0,5700
3296,7199.976,7379.7,85732,1390,7,32,282,6,7,2200
3299,17500.021,10756.1,21951,1197,21,32,282,6,2,8500
3300,6899.977,15126,47648,1598,7,19,23,6,9,700
3301,24844.82,21737.5,91681,1995,21,2,32,3,5,13200
3302,2610.2875,4325.2,8997,1398,17,24,67,6,0,3150
3303,3250.009,4927.7,98372,996,0,23,281,6,8,1500
3304,6725,6441.5,10420,1968,17,1,290,3,1,19300
3305,4150.006,4684.3,181769,1560,17,25,29,3,7,2550
3306,3336.385714,13235.2,2746,999,7,32,282,6,0,3550
